sentiment,id,date,query,user,tweet
Negative,1970393857,Sat May 30 03:41:22 PDT 2009,NO_QUERY,avyrianzares,@AmyPerry04 really? he dont have any twitter account BUT i saw one that  syas that he's really the adam lambert. 
Positive,1984328731,Sun May 31 14:53:36 PDT 2009,NO_QUERY,AnnieBagLady,"Got myself an HP CQ60-214EM if anyone's interested, at a VERY good price  MSE to the end :-P"
Negative,1759816733,Sun May 10 20:01:47 PDT 2009,NO_QUERY,smartestgames,Someone somewhere didn't like Slidon http://bit.ly/icbfj  
Negative,1998036412,Mon Jun 01 17:53:08 PDT 2009,NO_QUERY,King_RJ878,On my way to work  it's gonna be a long night !!!
Positive,1988738721,Sun May 31 23:13:51 PDT 2009,NO_QUERY,jasonmumbles,"@tiensoon Not to mention, all Berjaya resorts too. And eateries like Kenny Rogers. "
Positive,2060873444,Sat Jun 06 19:44:43 PDT 2009,NO_QUERY,DEBCrysallis,is up!!  Hi!!!   http://plurk.com/p/yz3s1
Negative,2182749576,Mon Jun 15 13:35:09 PDT 2009,NO_QUERY,cieraparty,back. bonnaroo was exhausting. dr appt in an hour and back to work tmrw 
Negative,1973305689,Sat May 30 10:53:33 PDT 2009,NO_QUERY,yfirouzi,"@thejoeman86 nevemind, Fez said they don't do that anymore. But you used to get discount at Souplantation with you AAA card. "
Positive,1827591391,Sun May 17 11:02:05 PDT 2009,NO_QUERY,Fletcher_,@tommcfly you souns so amazing right now! iLoveYou xx 
Positive,1833615134,Sun May 17 23:52:07 PDT 2009,NO_QUERY,sup9412,"@CBernos Too long! Hey, can you and your bro follow me? I'd be honored. "
Positive,2190677927,Tue Jun 16 03:25:03 PDT 2009,NO_QUERY,sweetnbri,"Congrats to Everyone who Graduated last week including me  Feels happy   Going to work @  8 , enjoying listening to Perfect by MT"
Negative,2060180601,Sat Jun 06 18:24:55 PDT 2009,NO_QUERY,natalieadair,Taking my sickie boyfriend to the doctor 
Positive,2071283728,Sun Jun 07 19:08:31 PDT 2009,NO_QUERY,vs_bee,@JunMin_ Good luck! 
Positive,1991170736,Mon Jun 01 06:32:19 PDT 2009,NO_QUERY,pepi777,"Didn't get to the boat, but got to the beach instead   Add a couple of lazy pub meals al fresco and a nice weekend all in all."
Positive,2039829322,Thu Jun 04 22:54:56 PDT 2009,NO_QUERY,ketanpathak,"Work like you don't need the money, love like you've never been hurt, and dance like you do when nobody's watching "
Positive,1825140617,Sun May 17 04:31:23 PDT 2009,NO_QUERY,SEOSEM,"@robwatts Hey Rob, your welcome, my pleaseure, looking forward to your posts "
Negative,1553170036,Sat Apr 18 13:33:20 PDT 2009,NO_QUERY,hayhayyyy,i hate my mom!! i need to see Demi!! 
Negative,2264866991,Sun Jun 21 05:09:57 PDT 2009,NO_QUERY,BeccarBloodlust,Vettel getting a good lead +4 over second... jensons down at 11 under 
Negative,2002356941,Tue Jun 02 03:58:43 PDT 2009,NO_QUERY,kelkraemer,back to the grind  wishing these 81 degree days started at 7am like they did in miami
Positive,1834526204,Mon May 18 03:16:14 PDT 2009,NO_QUERY,RayZorback,"@KenAbney  well, I paid the million to watch. it was worth it.  thanks for the link. #24 had an AMAZING ride... great race."
Positive,1995874691,Mon Jun 01 14:10:56 PDT 2009,NO_QUERY,SnS_Mom_06,@mom_07 I'm not sure I can get this in Canada but I will look!!! Thanks  Oxy stain remover for now
Positive,1988917681,Sun May 31 23:45:56 PDT 2009,NO_QUERY,TrinaJolejole,5 more months... 
Positive,2002763331,Tue Jun 02 05:05:57 PDT 2009,NO_QUERY,MyDeposit,I keep Sleeping in thanks to being my own boss  I would get the boot on my old job
Negative,2063927242,Sun Jun 07 04:36:46 PDT 2009,NO_QUERY,missmistry,*Sun is shining - no more..... 
Positive,2054639604,Sat Jun 06 07:47:10 PDT 2009,NO_QUERY,valiumpancakes,"@suarez1273 they are supposed to be on for four days right? so we can handle it  Tuesday, can't wait"
Negative,2063930170,Sun Jun 07 04:37:28 PDT 2009,NO_QUERY,PeteMoring,@Britt_W From where I'm sitting - S.E England the weather's great   Sorry about your wet-stuff 
Positive,2058042887,Sat Jun 06 14:09:12 PDT 2009,NO_QUERY,Muffins224,Listening to music 
Positive,1983415652,Sun May 31 13:06:46 PDT 2009,NO_QUERY,Jimmysmacks,@JeriJ lol cool IM HARLEMS KING.so when u meet a harlem cat tell them u no king  lol..what u doin todayyyyy
Negative,1970968240,Sat May 30 05:49:08 PDT 2009,NO_QUERY,maaria_khan,my aunties going  going to say bye now xo
Positive,2014391143,Wed Jun 03 01:22:29 PDT 2009,NO_QUERY,RealChristine,@ddlovato iv seen someone so pretty!!! YOU! 
Negative,2323230433,Thu Jun 25 00:11:01 PDT 2009,NO_QUERY,j_freyre,@cbioley But why our coffee machine break was broken so quickly 
Negative,2180228707,Mon Jun 15 10:11:00 PDT 2009,NO_QUERY,miumiu182,today i had a zoology exam...and it was very hard 
Positive,1998026095,Mon Jun 01 17:52:04 PDT 2009,NO_QUERY,orie55,Hey Lori  Fancy meeting you here
Negative,2051896366,Fri Jun 05 23:05:11 PDT 2009,NO_QUERY,bidpao,"@gabhii haha i'just been to gili trawangan,senggigi beach.we havent had much time bc we've only had 1 full-day to explore the island   ..."
Negative,1755280992,Sun May 10 08:44:02 PDT 2009,NO_QUERY,hpgirl1129,I FINALY GET BACON!!!! or not.  im a bacon nerd!!!
Positive,2013731675,Tue Jun 02 23:25:30 PDT 2009,NO_QUERY,sucker_punch,"It was soooooo good to see Eric tonight, I really have missed him! He makes me really happy "
Negative,2181508373,Mon Jun 15 11:55:26 PDT 2009,NO_QUERY,ShitzenGiggles,finally home. agh sugar ray we went through alot for you &amp; didn't even get to meet you 
Negative,1770647986,Mon May 11 21:52:41 PDT 2009,NO_QUERY,MzBossLady26,Disappointed that the Mavs made it to play another game 
Negative,2067740130,Sun Jun 07 12:52:37 PDT 2009,NO_QUERY,ellenmulder,"soo going to fail tomorrow  ah, well there is always 2nd try ...)"
Negative,1999500328,Mon Jun 01 20:19:37 PDT 2009,NO_QUERY,Gracefulshrimp,"i do love the movie, the jane austen book club. even if im up 2 hrs past my bedtime "
Positive,1751500977,Sat May 09 19:35:51 PDT 2009,NO_QUERY,BabyBlues81,Found out earlier today that I'm going to be an Uncle 
Positive,2063603700,Sun Jun 07 03:20:11 PDT 2009,NO_QUERY,pabsey,@Callum_S_Smith cheers mate!! ill have a look in a bit lol 
Positive,2066831473,Sun Jun 07 11:15:05 PDT 2009,NO_QUERY,Richard_Gable,@BigDaws Now come on Dawsy you is dead sexy and a massive hit with the ladies been telling you that for days now  xx
Positive,2176866357,Mon Jun 15 04:56:24 PDT 2009,NO_QUERY,zubinsaxena,"@Anusual Nothing much, killing time. Will leave for a movie in an hour, friends coming..  Wht about u..?"
Negative,2227476358,Thu Jun 18 13:14:41 PDT 2009,NO_QUERY,lexi_macsexy,wrist is messed up again. still ill. but mcfly tomorrow so all is good really.. although it's not gunna top their last show 
Positive,1966839361,Fri May 29 18:29:39 PDT 2009,NO_QUERY,gerrykrauss1978,@sandrac131 cmon it wasn't that bad 
Positive,1882504676,Fri May 22 06:59:42 PDT 2009,NO_QUERY,j4Mitchell,Happy hour today after work.. McCormick and schmicks downtown... Join us 
Positive,2186107190,Mon Jun 15 18:21:57 PDT 2009,NO_QUERY,cjburns,"@heidigoseek nope. but they will get dirty, hungry and thirsty. and probably not very happy with you. "
Negative,2302751798,Tue Jun 23 17:14:46 PDT 2009,NO_QUERY,itslarissa,I really wish I was 21 so I could go see Phoenix at Urban Lounge 
Negative,2002808492,Tue Jun 02 05:12:45 PDT 2009,NO_QUERY,jhnewf,@TJArnhem Haha I knew you'd love them. So my computer delivery is delayed. Won't have it til Thursday now I think 
Negative,2190587180,Tue Jun 16 03:09:21 PDT 2009,NO_QUERY,andi0k,@alishagg have you seen the new yahoo mobile site ? http://new.m.yahoo.com/ ? it sucks 
Negative,2214252628,Wed Jun 17 16:28:54 PDT 2009,NO_QUERY,SarahBecca18,needs to stop panicin . Good night twitter 
Positive,1679110296,Sat May 02 08:33:33 PDT 2009,NO_QUERY,RenoRach,About to go work for a little bit and then take my sis dress shopping for prom. Haha. 
Positive,2187838942,Mon Jun 15 20:53:07 PDT 2009,NO_QUERY,SchmidtyEK,@jewski44 You're my favorite person of all time. Just thought you should know 
Negative,1882188961,Fri May 22 06:24:22 PDT 2009,NO_QUERY,OMGitsBRI,Im staying home sick for the first time this school year.... 
Negative,1557730273,Sun Apr 19 05:43:49 PDT 2009,NO_QUERY,pchristina,Sleepy+Hungry= CRANKY Pam. Leave me alone @urbaninformer b4 I cut u. 
Negative,1564152852,Mon Apr 20 02:02:36 PDT 2009,NO_QUERY,nickford,@metropol247 You're mean. I don't like you any more. 
Negative,2223030261,Thu Jun 18 07:45:35 PDT 2009,NO_QUERY,StardustDads,"@keencommktg Tried to DM you, but you aren't following us, so we can't! "
Negative,2262708278,Sat Jun 20 23:03:56 PDT 2009,NO_QUERY,tiffanybellamy,@_MAXWELL_ im following every step of the tour. i guess it's my way of hoping i could attend one of the shows 
Negative,2232751099,Thu Jun 18 20:20:33 PDT 2009,NO_QUERY,StefanieScott1,"Im sick   some more chicken noodle soup, then im going to bed..."
Positive,1992028010,Mon Jun 01 08:04:37 PDT 2009,NO_QUERY,stormsgirl,@Stormmmo You really did 
Negative,2061314518,Sat Jun 06 20:36:44 PDT 2009,NO_QUERY,WenWright,wheew..just got caught up from a week ago!!going again for another few days  pray this will be over sooner then later!!
Positive,1563868068,Mon Apr 20 00:38:16 PDT 2009,NO_QUERY,nicole_keaulani,Is sufficiently stuffed after dinner  kanakattack to the max. Lol
Negative,2200952521,Tue Jun 16 19:36:07 PDT 2009,NO_QUERY,alanniiee,ahhh imma be locked out of my house this afternoon  *cries*
Positive,2190785872,Tue Jun 16 03:43:22 PDT 2009,NO_QUERY,savannahbuck,very happy about the band. finally taking off. too bad show is in a week and a half.. kinda scary! oh well. goodnight 
Positive,1981919881,Sun May 31 10:09:40 PDT 2009,NO_QUERY,ahmadnassri,@hostelmana we are working on an update to the Viigo bar that will take less screen estate and will allow you to hide it optionally 
Negative,2048109019,Fri Jun 05 14:40:37 PDT 2009,NO_QUERY,zior,i want a blackberry... tomorrow library day... again 
Positive,1684875637,Sat May 02 22:19:09 PDT 2009,NO_QUERY,charlotteyeo,@Oynque why not shoot so rempits tonight? i'll come see 
Positive,1971663286,Sat May 30 07:37:05 PDT 2009,NO_QUERY,xLoveableFreakx,@jonasobsessedx Amiii &lt;333 Did you watch the live chaaat?  &amp; damn it woman u are obsessed with that song xP ilusfdmmm x
Positive,1680848847,Sat May 02 12:38:15 PDT 2009,NO_QUERY,megaboast,Re-pinging @Elle_P: @MeGaBoAsT megaaaaaaaa! Hellloooo 
Negative,1688923003,Sun May 03 12:13:27 PDT 2009,NO_QUERY,Lats11,"Maybe make some new music today,but Hollywood is quite uninspirational.........and no C-bumps today either "
Negative,2049938884,Fri Jun 05 17:46:18 PDT 2009,NO_QUERY,MoonBeach03,I don't know what to do with myself. Wishing i had plans tonight. 
Positive,1996478546,Mon Jun 01 15:09:08 PDT 2009,NO_QUERY,ForPrayer,"I am a Christian who due to long term pain, have a lot of time on my hands, so would love to prayer for people  PJ"
Negative,1956390061,Thu May 28 21:46:34 PDT 2009,NO_QUERY,Cmore_Greene,@MsPiinkY lol o yea u treated me like the ugly stepchild smh 
Positive,2060804187,Sat Jun 06 19:36:35 PDT 2009,NO_QUERY,constanzadl,Lets all party at the corner 
Positive,1825221265,Sun May 17 04:51:45 PDT 2009,NO_QUERY,skrobertson,"@sammy1986 junk modelling haha ! i remembering doing that in primary, good times waha   how are you ?"
Negative,2258308932,Sat Jun 20 15:43:01 PDT 2009,NO_QUERY,RealScottSapp,"@squarespace: C'mon, #squarespace , give me an iPhone today please! Why haven't you announced today's winner yet? "
Positive,2061508124,Sat Jun 06 21:01:01 PDT 2009,NO_QUERY,inthebelfry,"@SuzanneReed lol, wtf?  thanks I guess"
Negative,1980480006,Sun May 31 06:51:56 PDT 2009,NO_QUERY,angelapanagacos,@SallytheShizzle well its not yet official... mum just mentioned it. u can still go with adge anyways. @officialAS oh u went to bed 
Positive,2182995825,Mon Jun 15 13:54:35 PDT 2009,NO_QUERY,LittleLauren32,food please 
Positive,2049819567,Fri Jun 05 17:33:24 PDT 2009,NO_QUERY,rjleaman,@OKE_Menachem 5 Twollars because that's all I've got left  via http://twollars.com/OKE_Menachem
Negative,1880702439,Fri May 22 02:11:30 PDT 2009,NO_QUERY,Dragondays,&lt;3 Elbow. To bad pinkpop and lowlands are solded out  I really wanted to go this year..
Negative,1751737014,Sat May 09 20:09:19 PDT 2009,NO_QUERY,Dogbook,Wyatt  is sad about mom going back to work today  http://apps.facebook.com/dogbook/profile/view/6127999
Positive,1753236937,Sun May 10 00:42:01 PDT 2009,NO_QUERY,MikeMathia,"@MarshaCollier It was indeed, an excellent movie.  "
Positive,1978704650,Sun May 31 00:11:31 PDT 2009,NO_QUERY,Chicana2k5,"@Drevilll Hahaha...thanks. Funny you mention it, I did drink Pepsi when I had the flu. Lol. I have recovered. Maybe it was the Pepsi "
Positive,1986816716,Sun May 31 19:21:25 PDT 2009,NO_QUERY,FabIolA_,O..M...G! I HAVE to see New Moon!!!!!! 
Negative,1824702507,Sun May 17 02:33:10 PDT 2009,NO_QUERY,skyygirl,mmmm.....spicy chicken pizza  Suppose i really get on with some uni work 
Negative,2191281738,Tue Jun 16 04:56:26 PDT 2009,NO_QUERY,MissPennieLane,"I'm weak, I'm succumbed. Cheese and onion Walkers it is. "
Negative,2014801429,Wed Jun 03 02:44:01 PDT 2009,NO_QUERY,BlossomGirl79,Think I'm going to be late today  Could this day be any better?
Negative,2068762491,Sun Jun 07 14:39:13 PDT 2009,NO_QUERY,sazmax66,This airport has no fast food 
Negative,1771053740,Mon May 11 23:02:57 PDT 2009,NO_QUERY,wenygoh,woke up to no emails... 
Negative,2257670597,Sat Jun 20 14:42:22 PDT 2009,NO_QUERY,KayshaElle,"You ever listen to the same song everyday, then 1 day for sum strange reason its just ya shit more than ever? (via @Boomshard) yes  sucks!"
Positive,1685006305,Sat May 02 22:44:29 PDT 2009,NO_QUERY,chickthatbeads,tiiiiiired...this is not good!  4 hours of sleep before work?  Yikes!  At least I had a blast at Beast's party! 
Positive,1975329249,Sat May 30 14:55:50 PDT 2009,NO_QUERY,zoyozo,YAY Diversity won  thats me just sent away my application form for the 2010 britains got talent auditions!!! =P
Negative,1993830182,Mon Jun 01 10:59:52 PDT 2009,NO_QUERY,Gayy_Retro,I hope that reallllyyyyy hott guy in in my english exam tomorrow...he distracted me from my maths paper coz he was so hott 
Positive,1834280104,Mon May 18 02:19:28 PDT 2009,NO_QUERY,RoryR21,@hotchiq915 tell all your friends to follow me !!  
Positive,2175275420,Mon Jun 15 00:32:42 PDT 2009,NO_QUERY,JGINTING,"@FebiFbii hey love, some advice if you dont mind? You can go watch in on youtube "
Negative,1932896380,Tue May 26 22:28:47 PDT 2009,NO_QUERY,bobbystutz,the grandparents would let the cat get outside while the coyotes are looking for dinner 
Positive,1970569809,Sat May 30 04:23:35 PDT 2009,NO_QUERY,therouv,oh well...overloading of controllers in #magento 1.3.2 works fine...justed opened my eyes and saw the mistake 
Positive,1881566522,Fri May 22 05:00:26 PDT 2009,NO_QUERY,Hilvarenbeek,@IlseDeLange ha! way cool 
Positive,1551648663,Sat Apr 18 09:36:41 PDT 2009,NO_QUERY,peelman,"@paintballmom pretty sure you have the wrong @Peelman  I'm an IT worker in indiana, not much i can do about the electric in Bakersfield "
Negative,1676022621,Fri May 01 20:54:05 PDT 2009,NO_QUERY,rachelrandolph,Update: friend of friend that went missing last night was found. Her husband confessed to accidentally shooting her.  http://bit.ly/2uG4v
Negative,2015789526,Wed Jun 03 05:31:09 PDT 2009,NO_QUERY,j_ellopez,Still up.   
Negative,2218526285,Wed Jun 17 22:38:40 PDT 2009,NO_QUERY,CityFree,i miss u already...  16 days ... hopefully!
Positive,2017464163,Wed Jun 03 08:26:02 PDT 2009,NO_QUERY,gwennewell,http://twitpic.com/6j92l - best friend got the seventeen mag job 
Negative,1551901505,Sat Apr 18 10:16:03 PDT 2009,NO_QUERY,arielart,@ladyisis13 sorry to hear about the car! 
Negative,1751918786,Sat May 09 20:36:02 PDT 2009,NO_QUERY,mladen1979,And the you realize &quot;shit I have to look at this scratch for the next 24 months of my contract&quot; 
Negative,2056514185,Sat Jun 06 11:17:00 PDT 2009,NO_QUERY,aliyaki,Why do i feel so out of control 
Positive,2186627466,Mon Jun 15 19:06:26 PDT 2009,NO_QUERY,kaigra_,I'm so proud to live in the city of champions 
Positive,2052407978,Sat Jun 06 00:37:45 PDT 2009,NO_QUERY,JLo4rmCali,"@abassplaya06 A few swerves have occured, but nothing life threatening "
Positive,1880762362,Fri May 22 02:24:45 PDT 2009,NO_QUERY,amykfizzle,Off to spend some quality time with my mum  Nice break from revision. Laterzz
Negative,1754026223,Sun May 10 04:38:15 PDT 2009,NO_QUERY,foundmyedward,is absolutely fed up having every Sunday ruined with lesson planning 
Negative,2184272143,Mon Jun 15 15:40:07 PDT 2009,NO_QUERY,Carak17,thinks that life is rather boring at the mo 
Positive,1963594077,Fri May 29 12:57:42 PDT 2009,NO_QUERY,DuWeezy,lets go pack up some stuff into boxes... thanks anna! 
Negative,1687965740,Sun May 03 10:01:21 PDT 2009,NO_QUERY,abbstergator,@zombiesohno yeah dude. seriously. there were like 28 of them. we have a nest in our wall 
Positive,2069344307,Sun Jun 07 15:42:19 PDT 2009,NO_QUERY,xoHerbieox,@AgentSullivan @SpcAgentPerotta There's really nothing wrong with you dating. All of us would support it. 
Negative,1826976554,Sun May 17 09:43:31 PDT 2009,NO_QUERY,missjnz,@hasbean   sad ! And the worlds 4 th best barista !
Negative,1995427778,Mon Jun 01 13:28:28 PDT 2009,NO_QUERY,Rdinero,Oh myyy gaaawwd!! Math will totally like be the death of me!!! Waaaaaaahhh! 
Positive,2185445632,Mon Jun 15 17:23:36 PDT 2009,NO_QUERY,ErikaDavies,Flying Saucer with friends 
Positive,2065166188,Sun Jun 07 08:02:11 PDT 2009,NO_QUERY,ServantofGospel,"@Valerie2u Healthy living is based on your fulfillment of life. Peace, joy and love only comes from the Lord "
Negative,2176716431,Mon Jun 15 04:35:03 PDT 2009,NO_QUERY,MarkyB27,@JoanneRoberts_x Soz to hear of your phone-related woes ... I lost my iphone this w/e ... no insurance 
Positive,2175771484,Mon Jun 15 01:57:18 PDT 2009,NO_QUERY,Thomie4,Just arrived. Yay! T'is gon' be fun! 
Positive,1834043380,Mon May 18 01:24:35 PDT 2009,NO_QUERY,kalj,gonna set my alarm 4 11 o'clock. music time all day! 
Positive,1834577955,Mon May 18 03:28:04 PDT 2009,NO_QUERY,bigmadkev,@coldfumonkeh @marcos_placona @nwootton Which I put my hands up; but didn't help with no spec 
Positive,2052107922,Fri Jun 05 23:41:08 PDT 2009,NO_QUERY,Sherry78,@davidlowe HA - happy to meet someone equally passionate about grammar  The punctuation Q came up at work &amp; I had to prove my point!
Positive,2177404949,Mon Jun 15 06:02:53 PDT 2009,NO_QUERY,GaspodeX,Finally got to Lunch now - six and a half hours without even being able to get a sandwich. Gone to pub natch  #publunch
Positive,1690978718,Sun May 03 16:49:02 PDT 2009,NO_QUERY,arbeerawr,@smosh a transforming teleporting fat guy  they'd own them both
Positive,1556609886,Sat Apr 18 23:32:52 PDT 2009,NO_QUERY,cookiemonster82,@internetfruit hey K!funny inappropriate 
