sentiment,id,date,query,user,tweet
Positive,2049616153,Fri Jun 05 17:11:33 PDT 2009,NO_QUERY,TruexLovexKills,Fuckin Tired Man  itz lke when I waz tryin 2 fall asleep 6 pepz. called me sooooooo NOT kool =P
Positive,1882698408,Fri May 22 07:19:57 PDT 2009,NO_QUERY,triiiiciaaaa,@misskatastrophe that's good to know. Just tell me if ever i do. 
Negative,2326591237,Thu Jun 25 07:14:54 PDT 2009,NO_QUERY,tomegranate,"@uncouthamerican but they're knocking down the old part of it, gaaah do planners never learn "
Negative,2053779494,Sat Jun 06 05:40:32 PDT 2009,NO_QUERY,ashleycecil,"@JasonFalls wow, what a night.  Thanks for coming!  Things got busy after you left  Have fun in SF."
Negative,2260171300,Sat Jun 20 18:47:12 PDT 2009,NO_QUERY,RSalvs,Totally bored tonight psh lame weekend 
Negative,1833666922,Mon May 18 00:02:23 PDT 2009,NO_QUERY,praguecentral,"At home again today, got to get my head back into work, quick trip to the docs this afternoon to check all is well.  Not so sunny today "
Positive,2057727886,Sat Jun 06 13:32:58 PDT 2009,NO_QUERY,Girlydrinks,@MargaritaMatt add a tropical online radio component similar to worldmarket.com or bacardi.com and I'd be online all day 
Positive,1833792502,Mon May 18 00:28:43 PDT 2009,NO_QUERY,jadeyysomajor,"LOL'ing at tha fact like three dudes, today alone, told me I blatantly play them, I'm always hearin dis , I don't mean it friends "
Positive,1827518071,Sun May 17 10:52:50 PDT 2009,NO_QUERY,sd_ottomaniac,@lanamiller68 You can come camp with us &amp; play tourist!  
Positive,1835083098,Mon May 18 05:05:25 PDT 2009,NO_QUERY,viickyf,"@aslanovich nop, I have'nt seen that one either. I will though when I have time  Hope your exam went good today ;)"
Positive,2192718354,Tue Jun 16 07:27:02 PDT 2009,NO_QUERY,25black,Swim practice byeeee 
Negative,2208557839,Wed Jun 17 09:20:48 PDT 2009,NO_QUERY,Adela_CB,What is the paradise? A world without pain 
Positive,1676368936,Fri May 01 21:50:40 PDT 2009,NO_QUERY,angela_ella,is actually anxious for the next week to pass by!  
Negative,2228932204,Thu Jun 18 15:04:07 PDT 2009,NO_QUERY,america_q,"Cairo has a nasty stomach virus, he can't keep anything down  poor baby."
Negative,2062821942,Sun Jun 07 00:24:56 PDT 2009,NO_QUERY,qlotusboy,Aww titanics on. I LOVE this movie. :] It's at the end though. So sad  gonna watch this. Then sleep.
Positive,1754179066,Sun May 10 05:18:08 PDT 2009,NO_QUERY,yxsummer,Tonight is a full moon... beautiful  I wounder if he've also seen it.
Negative,2209139065,Wed Jun 17 10:03:15 PDT 2009,NO_QUERY,AZSnakepit,Seems like this is the last weekend for Chandler Cinemas. 
Negative,2322530997,Wed Jun 24 22:47:06 PDT 2009,NO_QUERY,DanielleThomps,@LoanyG  gotta get u a &quot;to do list&quot; going u can do it  its hard when u have other important shit to handle 
Positive,1468584592,Tue Apr 07 02:33:35 PDT 2009,NO_QUERY,MightyJordan,"@RebelSean Yeah, I've played it. Pretty good game, especially as it hasn't bothered with DRM, and it's cheap. "
Negative,2190809311,Tue Jun 16 03:47:14 PDT 2009,NO_QUERY,a_glance_behind,@padfootx I mean the sheet music was crappy.  Me and your mum... Ha ha. He's on gilmore girls. And ha ha. your Forcing me to have KFC?
Positive,2014145873,Wed Jun 03 00:35:47 PDT 2009,NO_QUERY,DRB,@developerbooks Thanks for the follow. Nice blog idea. How can I help with it?  I suggest you also follow @packtpub...
Positive,2053521084,Sat Jun 06 04:50:57 PDT 2009,NO_QUERY,mhmouhdi,"http://twitpic.com/6qkgu - Hi, Mr, Charley 'Demetri' Bewley. "
Negative,1687249364,Sun May 03 08:11:06 PDT 2009,NO_QUERY,cloverdash,@ohanne *hugs* Can't believe how windy it's been today  What time d'you finish work?
Negative,2224976422,Thu Jun 18 10:09:35 PDT 2009,NO_QUERY,kandykay,@Liquidslap i mean naw i was gone call see wha yall was doing then come over bu im saying u ruined my plans for the day 
Positive,1997369662,Mon Jun 01 16:43:49 PDT 2009,NO_QUERY,iheartrobots,@pinkranger206 Happy Birthday! 
Positive,1679278561,Sat May 02 08:58:23 PDT 2009,NO_QUERY,iheartjordank,@jordanknight sure no problem I'll tell him right now 
Positive,2069825993,Sun Jun 07 16:35:52 PDT 2009,NO_QUERY,cupcakelulu,@Franklero haha ahhh frank you crazy kid 
Negative,1824955440,Sun May 17 03:41:27 PDT 2009,NO_QUERY,rjkingsley1,Es regnet! Es regnet! Looks like the BBQ is cancelled!  At least the UK didnt get 'nil points' at Eurovision!
Positive,2062172815,Sat Jun 06 22:31:02 PDT 2009,NO_QUERY,dangerxriot,"@Wardere hahaha, i deff will "
Negative,1971404631,Sat May 30 07:01:54 PDT 2009,NO_QUERY,jamesburdett,"@DeclanLyons The Ashes will be interesting, let's hope it isn't a 5-0 mullering like down under "
Negative,1679307746,Sat May 02 09:02:26 PDT 2009,NO_QUERY,KT2010,@7w337yBurd ok fine...i'll stay home... 
Negative,1981942972,Sun May 31 10:12:24 PDT 2009,NO_QUERY,btweenthebars,@lyndalethal how bad is it bby? if i didn't have to work 1230-5 at the gap i'd come help but i could only be there for like an hour 
Negative,2258863630,Sat Jun 20 16:37:21 PDT 2009,NO_QUERY,elkenyc,This is supposed to be a SUMMER party I am at. The view would be gorgeous on 23rd and 10th but... The Rain 
Negative,2188262119,Mon Jun 15 21:34:47 PDT 2009,NO_QUERY,xtinababyyy,man'i havent been feelin it ALL DAY. ugh wats up with my body  i feel like sh*t !
Positive,1957185224,Thu May 28 23:45:31 PDT 2009,NO_QUERY,idealstchampion,1 more week til my holiday in Brighton - can't wait to see all the old crew 
Negative,1823440887,Sat May 16 21:58:57 PDT 2009,NO_QUERY,shessofresh,jealous of everyone at grand banks right now  i wish i was there
Positive,2189264742,Mon Jun 15 23:37:40 PDT 2009,NO_QUERY,rinaloveslife, lunch wid family! thirsty now! watching an old movie which sis loan: wild child.
Positive,1989970715,Mon Jun 01 03:26:51 PDT 2009,NO_QUERY,ritshel,orientation na bukas!! see u tomorrow DAMEANS 
Negative,1551712997,Sat Apr 18 09:46:51 PDT 2009,NO_QUERY,melancholybee,@denkc for reals? 
Negative,1991476371,Mon Jun 01 07:06:29 PDT 2009,NO_QUERY,ArianeP,Sick with a cold  looks like I'm going to be in bed all day watching 'Friends'
Positive,1980941226,Sun May 31 08:02:49 PDT 2009,NO_QUERY,DarkPiano,@southerndelite HAHAHA!  Why does my devilish side always emerge on Sunday morning?! 
Positive,1960762358,Fri May 29 08:28:00 PDT 2009,NO_QUERY,xxxkittytyler,@JackCumz I was pretty happy about it! *hehe* 
Negative,2213627383,Wed Jun 17 15:37:45 PDT 2009,NO_QUERY,NisaConstantine,Not feeling good...won't be cooking dinner tonight 
Negative,2186735069,Mon Jun 15 19:15:41 PDT 2009,NO_QUERY,hemiwaerea,back in a greencab enroute to airport. meetings went well today but looking forward to getting home even though ther is a meeting there 
Positive,2181875997,Mon Jun 15 12:25:04 PDT 2009,NO_QUERY,LaLaaLouise,"leaving to go shopping in a few minutes,  not rly in the shopping mood, but i got some things that have to be purchased. x"
Positive,2016978312,Wed Jun 03 07:39:59 PDT 2009,NO_QUERY,AshFoo,"@RDizzle87 ...originals too much! JD and Turk, Turk and Carla, JD and Elliot, JD's hilarious 'friendship' with Cox. Priceless "
Positive,1676538437,Fri May 01 22:20:59 PDT 2009,NO_QUERY,embrace_change,"spicy jack cheese homemade quesadillas, oatmeal cookies and an international film // goodnite twitters "
Positive,1557878004,Sun Apr 19 06:24:02 PDT 2009,NO_QUERY,RancesorusRex,Is changing his ways   going to buy new guages!
Positive,1997083754,Mon Jun 01 16:13:26 PDT 2009,NO_QUERY,TheRealVanDamme,this is pretty funny..i dont think i could do this but still sweet   http://www.meatspin.com
Positive,1967549602,Fri May 29 19:47:11 PDT 2009,NO_QUERY,KristanneVphoto,@AngieWarren Pizza does make things  better 
Positive,2175493626,Mon Jun 15 01:08:34 PDT 2009,NO_QUERY,aiaiaia,@JeweLRiLLera Woow. i like that.  drinking all day long.. hihi
Negative,2060054951,Sat Jun 06 18:10:15 PDT 2009,NO_QUERY,GabrieleDurning,"I'm waiting for my 'date' to pick me up, my lovely sweet girlfriend. Haven't had a girls night in ages. There's no good movies 2 see "
Negative,2072205272,Sun Jun 07 20:35:17 PDT 2009,NO_QUERY,DevonSprunk,@joshalberg yes and it hurts 
Positive,1993949708,Mon Jun 01 11:10:41 PDT 2009,NO_QUERY,bethamari,@lucasartsgames oops that was supposed to say run* pre-ordering one of those sexy shirts now! 
Negative,2052474328,Sat Jun 06 00:51:15 PDT 2009,NO_QUERY,Niccbourne,"has Â£53.74 to live on until payday. (that's Â£2.34 a day) oh dear, oh dear, oh god "
Positive,1835311230,Mon May 18 05:41:27 PDT 2009,NO_QUERY,CourtneySit,"@annaloren its pretty smal, but its amazing... Everything shopping yeah yeah! I definitely want to go back there one day! "
Positive,1691272417,Sun May 03 17:29:29 PDT 2009,NO_QUERY,EuphoricField,"Wooot Just watched Full Metal Alchemist: Brotherhood 5, I'm Getting used to mustangs new voice... that episode was awesome "
Positive,2014449340,Wed Jun 03 01:34:05 PDT 2009,NO_QUERY,Spreiki,@Angela_Chan Nobody's ever just average - we are all good at different things in our lives 
Positive,2045413220,Fri Jun 05 10:41:22 PDT 2009,NO_QUERY,Jmbaris,@basicbrewing Palmetto Brewing Co. sells retail in Columbia.  Maybe it does in MB?  I am running out of ideas 
Positive,1957692757,Fri May 29 01:18:07 PDT 2009,NO_QUERY,Crexon,Im gonna move to another house this week 
Positive,2184855121,Mon Jun 15 16:31:10 PDT 2009,NO_QUERY,CouchSurfingOri,@ontheroadwithiv @lyngraft  am @ spyderhouse 
Positive,2174906430,Sun Jun 14 23:35:55 PDT 2009,NO_QUERY,randz10,@piacayetano oh that's your plan weekday traffic i guess 
Positive,2052398764,Sat Jun 06 00:35:52 PDT 2009,NO_QUERY,FeliciaMarie352,Just found the most perfect tattoo for me &amp; I've decided definitely on it!!!  While studying for my ethics exam/ ironic lol!!
Positive,1958115118,Fri May 29 02:42:43 PDT 2009,NO_QUERY,pratheesh,@kuncheria: danks. 
Positive,2052458219,Sat Jun 06 00:47:54 PDT 2009,NO_QUERY,karinelson,Home safe and sound.  phew!
Positive,2186153087,Mon Jun 15 18:25:55 PDT 2009,NO_QUERY,deweyshideout,@thisisryanross Lemonade is the best out there! 
Negative,1978777619,Sun May 31 00:26:03 PDT 2009,NO_QUERY,rat9,she was somewhere lost in the crowd 
Negative,1562354667,Sun Apr 19 19:47:09 PDT 2009,NO_QUERY,crystalgo,"@_MissE_ ooh ok, i txted you a zillion times this weekend  I am soo over our phone. i talked them in to moving the anniversary date."
Negative,2016230204,Wed Jun 03 06:24:40 PDT 2009,NO_QUERY,jenny1130,@annabadtzmaru lmao I'm cutting back on the c.m but I went today and they asked for you  makes me sadddd!! Omg I'm in school from 9:30-4
Positive,2007832258,Tue Jun 02 13:13:04 PDT 2009,NO_QUERY,djsabsel,-- Pussycat Doll Melody Thornton on Rap-Up TV http://bit.ly/urzhN   MEL MEL MEL  HIHIHI
Positive,1834634686,Mon May 18 03:40:35 PDT 2009,NO_QUERY,cbf247,bless the people who came up with tgt...ya'll know wat i want! 
Negative,2219010475,Wed Jun 17 23:36:19 PDT 2009,NO_QUERY,Vibhy,I'm bored with this studying stuff. Help me 
Positive,1994652046,Mon Jun 01 12:15:07 PDT 2009,NO_QUERY,tonfue,@Dash_81 Yeah i did  i'll email you some time tonight about it!
Positive,1991242612,Mon Jun 01 06:40:35 PDT 2009,NO_QUERY,Scath,Guess I'd better hit it. It's a whole two minute drive to the courthouse. Don't want to be late! 
Negative,2248665240,Fri Jun 19 20:59:21 PDT 2009,NO_QUERY,thisisalexaw,Can't focus 
Negative,2064701193,Sun Jun 07 06:57:41 PDT 2009,NO_QUERY,armorfordreams,had too much choc 
Positive,1833435277,Sun May 17 23:16:34 PDT 2009,NO_QUERY,mel_tigger,life is good when you take a break and are immediately cuddled by a cat  I can't get this at work 
Negative,1881985500,Fri May 22 05:59:59 PDT 2009,NO_QUERY,taylajaye,@ammbermae your internet disconnected you  im going to bed soon otherwise i wont get up in the morning XO
Negative,1751952732,Sat May 09 20:41:02 PDT 2009,NO_QUERY,mistlavcarrillo,Another Intolerance Discovered  http://tinyurl.com/obxtdj
Positive,2193033720,Tue Jun 16 07:54:18 PDT 2009,NO_QUERY,McFlyStarGirl21,"@nickjfrost ah, ok thanks "
Positive,1678912370,Sat May 02 08:03:15 PDT 2009,NO_QUERY,pixiekittymommy,leaving home for the river!  around twelve. me and mommy!
Positive,1964959333,Fri May 29 15:05:35 PDT 2009,NO_QUERY,Maxwellington,"Parents are out, making pancakes for dinner. Il be ungrounded by saturday for sure "
Negative,1992576714,Mon Jun 01 08:58:51 PDT 2009,NO_QUERY,tropical_shark,just got back from volunteering and is sad that Rocky the Pacific octopus died!  
Positive,2053167167,Sat Jun 06 03:32:16 PDT 2009,NO_QUERY,AmeliaSofia,"WOOAAAHHHH, The Script are following me!!  - I LOVE THEM!!"
Positive,2189873948,Tue Jun 16 01:08:13 PDT 2009,NO_QUERY,spwc,"@fionaoneilley hi fiona, cheers for the follow. I hope we'll see you in Merrion Square this week, we're there Thu-Sun "
Negative,1680765033,Sat May 02 12:26:38 PDT 2009,NO_QUERY,fi_on_a_bike,@mollie_hannah i got so burnt like a week and a bit ago the back of my legs are just recovering! why are you disappointed/angry/scared?  X
Negative,2070628934,Sun Jun 07 18:01:57 PDT 2009,NO_QUERY,chancejustice,"Oops!  I couldn't wait to go outside, sorry...   "
Positive,1978717673,Sun May 31 00:14:03 PDT 2009,NO_QUERY,xojac,@DwightHoward rep Orlando Dwight!! Put the city on your back  we're going to the shippppp
Positive,1794041879,Thu May 14 04:47:22 PDT 2009,NO_QUERY,jessxoxo81,oh god just remebered last night. YOUR LLIQUISHA ARENT YOU!!!! i almost died of laughter 
Positive,1989536075,Mon Jun 01 01:54:35 PDT 2009,NO_QUERY,thenicolefiles,@chelseatheicon: When? 
Positive,1981389954,Sun May 31 09:03:06 PDT 2009,NO_QUERY,ambbboo,@NeonBlueTornado haha yay.  I do. My moms better at that stuff. I just realized I'm sending you something on my birthday... Hahah.
Positive,1985507815,Sun May 31 17:14:16 PDT 2009,NO_QUERY,2468girl,should be in bed....but isn't muahahah 
Negative,2238318507,Fri Jun 19 07:07:14 PDT 2009,NO_QUERY,primaveron,http://twitpic.com/7ssy1 - That is traffic but the shot looks awesome..fuckall e71 cam... 
Negative,1932411859,Tue May 26 21:24:55 PDT 2009,NO_QUERY,SilverlineFilms,I need a idea for a new video. Help!!! 
Negative,2253862375,Sat Jun 20 08:51:33 PDT 2009,NO_QUERY,MrYGT,i went to the beach; but the sea is very cold 
Positive,2030754626,Thu Jun 04 08:50:05 PDT 2009,NO_QUERY,BadAsh77,"@Jeffdc5 I'm using a Case-Mate Fuel case at the moment, getting ready to review it for TiPb. You know I'll be dead honest about it. "
Positive,1985118500,Sun May 31 16:28:09 PDT 2009,NO_QUERY,Shai_istayontop, follow me
Positive,1989506265,Mon Jun 01 01:47:52 PDT 2009,NO_QUERY,radha_,@the100rabh Hey! Wish you a very happy birthday 
Positive,1685326606,Sat May 02 23:55:21 PDT 2009,NO_QUERY,livinmyownlife,@AHmeeeee Spore   Yeah I'm really super a lot trying to get the invites done... I should have just gotten the kind you print!
Positive,2060384819,Sat Jun 06 18:48:23 PDT 2009,NO_QUERY,KodakKid10,@hardnougat can we not bust Chrissy's bubble until the movie's over? 
Positive,1880206957,Fri May 22 00:26:55 PDT 2009,NO_QUERY,FatCurvyStories,@mollena thanks! I love happy vibes...   And here some for you too!! 
Positive,1556943247,Sun Apr 19 01:08:34 PDT 2009,NO_QUERY,JunoComplex,hi my name is @stevenlogas and a black dude pimps my mom. 
Negative,1969586858,Sat May 30 00:31:35 PDT 2009,NO_QUERY,getonmylevel,"Kinda sad, I left my sweater at northside   @crownentlindsey you still there?!"
Positive,2067180002,Sun Jun 07 11:53:34 PDT 2009,NO_QUERY,markdavidson,@GoldstoneNS87 The latest version of Tweetie also adds some new features and is a much better app. 
Negative,1980371744,Sun May 31 06:32:50 PDT 2009,NO_QUERY,xSandraL,I can't watch the MTV movie awards tonight because I gotta go to work tomorrow  the awards starts at like 3 or 4 AM here...
Positive,2190337565,Tue Jun 16 02:26:27 PDT 2009,NO_QUERY,McGiLLx,@whiteystrife i wont put up a fight if u go kick tarah in the shin plzplzplzplzplzplz 
Positive,1685282732,Sat May 02 23:44:53 PDT 2009,NO_QUERY,maddyks,@balaji_dutt ha ha ouch  you know me too well. i did finish reading two papers tho
Negative,2241025988,Fri Jun 19 10:27:07 PDT 2009,NO_QUERY,NightLotus,I hurt my right hip yesterday  but it got better! and then i wake up this morning and my right knee feels like it is filled with lava! :'(
Negative,1822751026,Sat May 16 20:18:05 PDT 2009,NO_QUERY,hotchips, sunburn..hurts!
Negative,2232094225,Thu Jun 18 19:26:37 PDT 2009,NO_QUERY,Brianhollings,Electricity just went out. 
Negative,1990383612,Mon Jun 01 04:43:17 PDT 2009,NO_QUERY,LiannaKnight,Is hoping this is not an indication of the way my Monday is going to be 
Positive,2018511571,Wed Jun 03 10:04:46 PDT 2009,NO_QUERY,EmmaCossey,@twitara Thank you! 
Positive,1771006491,Mon May 11 22:53:56 PDT 2009,NO_QUERY,thekristinrose,@Robbieland My BF and your BFF is gonna be home in less than 1 week!! Wooooo! Get excited 
Positive,2175327041,Mon Jun 15 00:40:47 PDT 2009,NO_QUERY,quaeki,off to a next work week.. seems to become 'normal'.. not too stressy 
Positive,1883642729,Fri May 22 08:52:43 PDT 2009,NO_QUERY,WarrenWhitlock,@divacoachdabney we talked about talking.. and look what happened? We' are talking? 
Positive,1559843051,Sun Apr 19 12:11:19 PDT 2009,NO_QUERY,redrobinrockn,"You are ALL just so amazing! There's something bout being connected thro Twitter that's very unique. I feel it, do you? Hugs to ALL! "
Positive,2061635556,Sat Jun 06 21:17:02 PDT 2009,NO_QUERY,Nanao77,Fine day  http://twitpic.com/6t3zy
Negative,2007774622,Tue Jun 02 13:07:58 PDT 2009,NO_QUERY,manicmother,"@mccmarianne lol, I love u. They still don't have the results, looks like it will be tomorrow "
Negative,2013803054,Tue Jun 02 23:37:13 PDT 2009,NO_QUERY,iKasperr,@kimloves haha awe.  that's terrible. 
Negative,2195668488,Tue Jun 16 11:26:35 PDT 2009,NO_QUERY,Giulyz16,math exame tomorrow....i'm soo worry 
Positive,1983742424,Sun May 31 13:44:51 PDT 2009,NO_QUERY,rhino75,@FlissTee they're the key to the whole thing! 
Positive,1880904124,Fri May 22 02:55:06 PDT 2009,NO_QUERY,Gaga4Gokey,@tdale07 I burned a CD of Danny songs too. 
Negative,1880531049,Fri May 22 01:34:30 PDT 2009,NO_QUERY,JadynMarie,"finished with my econ project..well, to the best of my ability. gotsta be at school bright &amp; early to present. I want sleep "
Positive,1679768735,Sat May 02 10:08:05 PDT 2009,NO_QUERY,ginababyy,me n sam just watched camp rock 
Negative,1880095161,Fri May 22 00:05:03 PDT 2009,NO_QUERY,Marjoray,stomach is feeling uneasy. can't wait to have the doctor diagnose it tomorrow. hopefully it's nothing too extreme 
